(Filename, Human, Credibility_Score)
D31013.APW19981109.0728, C, 15.809166666666668
D31013.APW19981109.0728, G, 14.254166666666668
D31013.APW19981109.0728, D, 11.6625
D31013.APW19981109.0728, H, 8.5525
D31031.NYT19981011.0194, C, 1.5714285714285714
D31031.NYT19981011.0194, G, 3.8936507936507936
D31031.NYT19981011.0194, F, 2.3222222222222224
D31031.NYT19981011.0194, H, 2.1999999999999997
D30034.APW19981205.0807, G, 3.4375
D30034.APW19981205.0807, F, 3.4375
D30034.APW19981205.0807, D, 4.583333333333333
D30034.APW19981205.0807, A, 5.729166666666667
D30046.NYT19981219.0117, E, 38.96541950113379
D30046.NYT19981219.0117, C, 22.242063492063494
D30046.NYT19981219.0117, B, 36.28968253968254
D30046.NYT19981219.0117, H, 27.259070294784582
D30010.APW19981107.0752, B, 8.596428571428572
D30010.APW19981107.0752, D, 9.367142857142857
D30010.APW19981107.0752, H, 2.8457142857142856
D30010.APW19981107.0752, A, 9.189285714285715
D31032.APW19981011.0535, E, 1.6759259259259258
D31032.APW19981011.0535, G, 4.878141534391535
D31032.APW19981011.0535, F, 4.878141534391535
D31032.APW19981011.0535, D, 4.309523809523809
D30020.APW19981030.1074, E, 4.568181818181818
D30020.APW19981030.1074, C, 5.085909090909091
D30020.APW19981030.1074, D, 4.882878787878788
D30020.APW19981030.1074, A, 4.872727272727273
D31026.NYT19981017.0014, E, 8.493506493506494
D31026.NYT19981017.0014, C, 13.311688311688313
D31026.NYT19981017.0014, F, 7.558441558441559
D31026.NYT19981017.0014, H, 10.896103896103895
D30059.APW19981123.0274, G, 2.8285714285714287
D30059.APW19981123.0274, B, 7.907142857142858
D30059.APW19981123.0274, F, 2.25
D30059.APW19981123.0274, H, 4.885714285714286
D31043.APW19981130.1085, G, 7.222222222222221
D31043.APW19981130.1085, F, 10.503472222222223
D31043.APW19981130.1085, D, 8.697916666666666
D31043.APW19981130.1085, H, 12.083333333333334
D30002.APW19981103.0526, E, 8.209876543209877
D30002.APW19981103.0526, C, 5.617283950617284
D30002.APW19981103.0526, B, 6.481481481481481
D30002.APW19981103.0526, A, 8.209876543209877
D30026.NYT19981125.0073, C, 11.142857142857144
D30026.NYT19981125.0073, D, 12.214285714285715
D30026.NYT19981125.0073, H, 4.714285714285714
D30026.NYT19981125.0073, A, 3.214285714285714
D30002.APW19981101.0843, E, 1.3840388007054674
D30002.APW19981101.0843, C, 2.3174603174603177
D30002.APW19981101.0843, B, 1.4805996472663139
D30002.APW19981101.0843, A, 1.2552910052910053
D30037.NYT19981009.0337, G, 11.263374485596708
D30037.NYT19981009.0337, D, 8.199074074074074
D30037.NYT19981009.0337, H, 4.803497942386831
D30037.NYT19981009.0337, A, 9.689814814814815
D30040.APW19981123.1179, E, 8.234126984126986
D30040.APW19981123.1179, G, 5.81878306878307
D30040.APW19981123.1179, H, 10.116213151927438
D30040.APW19981123.1179, A, 8.359599395313682
D30034.APW19981212.0541, G, 4.395061728395063
D30034.APW19981212.0541, F, 2.197530864197531
D30034.APW19981212.0541, D, 5.127572016460906
D30034.APW19981212.0541, A, 5.127572016460905
D30027.NYT19981002.0250, E, 17.746825396825397
D30027.NYT19981002.0250, C, 16.343121693121695
D30027.NYT19981002.0250, G, 10.577910052910052
D30027.NYT19981002.0250, A, 12.583201058201055
D31009.APW19981111.0309, C, 3.22037037037037
D31009.APW19981111.0309, G, 4.659259259259259
D31009.APW19981111.0309, B, 3.8644444444444446
D31009.APW19981111.0309, F, 3.2477777777777774
D31001.APW19981028.0231, E, 5.045833333333333
D31001.APW19981028.0231, C, 5.045833333333333
D31001.APW19981028.0231, G, 4.324999999999999
D31001.APW19981028.0231, D, 4.324999999999999
D30005.APW19981112.0551, C, 5.1759259259259265
D30005.APW19981112.0551, G, 4.6342592592592595
D30005.APW19981112.0551, B, 3.9947916666666665
D30005.APW19981112.0551, A, 5.619791666666667
D30049.NYT19981114.0099, E, 8.420138888888888
D30049.NYT19981114.0099, G, 9.430555555555555
D30049.NYT19981114.0099, B, 0.0
D30049.NYT19981114.0099, D, 7.072916666666667
D30027.APW19981002.0783, E, 0.671875
D30027.APW19981002.0783, C, 5.155612244897959
D30027.APW19981002.0783, G, 2.207589285714286
D30027.APW19981002.0783, A, 5.155612244897959
D31050.APW19981005.0231, E, 11.358024691358025
D31050.APW19981005.0231, G, 8.329218106995883
D31050.APW19981005.0231, F, 9.08641975308642
D31050.APW19981005.0231, H, 9.08641975308642
D30026.NYT19981123.0458, C, 5.894097222222221
D30026.NYT19981123.0458, D, 4.041666666666666
D30026.NYT19981123.0458, H, 2.862847222222222
D30026.NYT19981123.0458, A, 7.409722222222221
D30034.APW19981211.0972, G, 1.744598765432099
D30034.APW19981211.0972, F, 5.06275720164609
D30034.APW19981211.0972, D, 5.06275720164609
D30034.APW19981211.0972, A, 5.849537037037038
D30044.APW19981116.0235, C, 3.935185185185185
D30044.APW19981116.0235, G, 4.012345679012346
D30044.APW19981116.0235, B, 4.012345679012346
D30044.APW19981116.0235, D, 5.787037037037037
D30053.APW19981213.0224, E, 6.723611111111111
D30053.APW19981213.0224, G, 5.483333333333333
D30053.APW19981213.0224, B, 7.050000000000001
D30053.APW19981213.0224, F, 5.418055555555555
D30037.APW19981004.0138, G, 4.433333333333334
D30037.APW19981004.0138, D, 5.377777777777777
D30037.APW19981004.0138, H, 5.722222222222222
D30037.APW19981004.0138, A, 5.333333333333333
D30044.NYT19981116.0479, C, 3.318518518518518
D30044.NYT19981116.0479, G, 2.6074074074074076
D30044.NYT19981116.0479, B, 3.3540740740740738
D30044.NYT19981116.0479, D, 2.7614814814814816
D30038.APW19981213.0412, E, 2.583333333333333
D30038.APW19981213.0412, F, 0.7973251028806585
D30038.APW19981213.0412, H, 2.710905349794239
D30038.APW19981213.0412, A, 2.1368312757201644
D30011.APW19981008.0259, E, 10.083333333333334
D30011.APW19981008.0259, B, 9.166666666666666
D30011.APW19981008.0259, F, 9.625
D30011.APW19981008.0259, A, 10.083333333333334
D31050.APW19981220.0356, E, 12.152380952380952
D31050.APW19981220.0356, G, 11.422448979591836
D31050.APW19981220.0356, F, 11.422448979591836
D31050.APW19981220.0356, H, 11.323809523809524
D30029.APW19981227.0836, C, 5.6907701352145805
D30029.APW19981227.0836, F, 5.6907701352145805
D30029.APW19981227.0836, H, 7.760141093474427
D30029.APW19981227.0836, A, 4.656084656084656
D30022.APW19981202.1274, C, 8.128968253968253
D30022.APW19981202.1274, F, 9.663111772486772
D30022.APW19981202.1274, D, 7.75041335978836
D30022.APW19981202.1274, A, 6.853835978835979
D31001.APW19981109.0767, E, 6.39030612244898
D31001.APW19981109.0767, C, 7.384353741496599
D31001.APW19981109.0767, G, 2.7336309523809526
D31001.APW19981109.0767, D, 7.7038690476190474
D30040.APW19981230.0983, E, 3.4135416666666667
D30040.APW19981230.0983, G, 3.295833333333333
D30040.APW19981230.0983, H, 6.120833333333334
D30040.APW19981230.0983, A, 6.7093750000000005
D30027.NYT19981004.0132, E, 14.037698412698413
D30027.NYT19981004.0132, C, 15.321145124716553
D30027.NYT19981004.0132, G, 15.321145124716553
D30027.NYT19981004.0132, A, 12.91468253968254
D30017.APW19981118.0898, G, 5.617724867724867
D30017.APW19981118.0898, B, 5.330687830687832
D30017.APW19981118.0898, F, 7.613315696649029
D30017.APW19981118.0898, A, 7.98236331569665
D30036.APW19981006.0833, F, 11.318594104308389
D30036.APW19981006.0833, D, 11.495842781557068
D30036.APW19981006.0833, H, 10.812169312169312
D30036.APW19981006.0833, A, 8.507936507936508
D30051.NYT19981114.0079, B, 25.7880658436214
D30051.NYT19981114.0079, F, 28.895061728395063
D30051.NYT19981114.0079, D, 15.845679012345679
D30051.NYT19981114.0079, H, 30.759259259259263
D30047.APW19981120.0290, C, 11.975308641975309
D30047.APW19981120.0290, B, 13.135416666666666
D30047.APW19981120.0290, F, 15.829861111111109
D30047.APW19981120.0290, H, 1.1975308641975309
D30049.NYT19981118.0464, E, 8.247586980920316
D30049.NYT19981118.0464, G, 9.842424242424242
D30049.NYT19981118.0464, B, 7.176767676767676
D30049.NYT19981118.0464, D, 7.632435465768798
D30037.NYT19981009.0486, G, 6.038383838383839
D30037.NYT19981009.0486, D, 6.285858585858587
D30037.NYT19981009.0486, H, 2.7434343434343433
D30037.NYT19981009.0486, A, 5.564646464646465
D30045.NYT19981127.0289, E, 18.84166666666667
D30045.NYT19981127.0289, C, 13.245267489711935
D30045.NYT19981127.0289, B, 15.461934156378602
D30045.NYT19981127.0289, F, 16.625000000000004
D30038.APW19981211.1276, E, 9.168939393939393
D30038.APW19981211.1276, F, 4.113383838383839
D30038.APW19981211.1276, H, 9.444696969696968
D30038.APW19981211.1276, A, 10.317929292929293
D30024.NYT19981104.0369, C, 16.11111111111111
D30024.NYT19981104.0369, G, 10.277777777777779
D30024.NYT19981104.0369, D, 17.5
D30024.NYT19981104.0369, A, 15.0
D31038.NYT19981104.0491, E, 13.85761316872428
D31038.NYT19981104.0491, G, 13.85761316872428
D31038.NYT19981104.0491, D, 12.974074074074075
D31038.NYT19981104.0491, H, 12.974074074074073
D31026.NYT19981017.0093, E, 7.266203703703703
D31026.NYT19981017.0093, C, 7.266203703703703
D31026.NYT19981017.0093, F, 1.2016460905349795
D31026.NYT19981017.0093, H, 6.609053497942386
D30006.NYT19981014.0003, C, 12.455555555555557
D30006.NYT19981014.0003, B, 11.653333333333334
D30006.NYT19981014.0003, H, 13.13111111111111
D30006.NYT19981014.0003, A, 5.911111111111111
D30050.NYT19981002.0309, E, 7.199294532627866
D30050.NYT19981002.0309, B, 12.934996220710508
D30050.NYT19981002.0309, D, 4.6281179138322
D30050.NYT19981002.0309, H, 13.844797178130513
D30055.NYT19981004.0064, E, 11.606481481481481
D30055.NYT19981004.0064, B, 12.447530864197532
D30055.NYT19981004.0064, F, 10.597222222222221
D30055.NYT19981004.0064, H, 11.43827160493827
D31031.NYT19981016.0312, C, 10.227891156462585
D31031.NYT19981016.0312, G, 11.547619047619046
D31031.NYT19981016.0312, F, 15.17687074829932
D31031.NYT19981016.0312, H, 12.537414965986395
D30027.NYT19981001.0363, E, 2.793650793650794
D30027.NYT19981001.0363, C, 12.222222222222223
D30027.NYT19981001.0363, G, 14.472663139329805
D30027.NYT19981001.0363, A, 9.234567901234568
D30045.NYT19981126.0192, E, 13.395238095238094
D30045.NYT19981126.0192, C, 4.9714285714285715
D30045.NYT19981126.0192, B, 10.633333333333333
D30045.NYT19981126.0192, F, 13.80952380952381
D30007.APW19981004.0851, E, 6.720634920634922
D30007.APW19981004.0851, B, 4.77010582010582
D30007.APW19981004.0851, D, 6.508201058201059
D30007.APW19981004.0851, A, 7.184126984126984
D31026.NYT19981017.0027, E, 21.141666666666666
D31026.NYT19981017.0027, C, 12.5375
D31026.NYT19981017.0027, F, 21.141666666666666
D31026.NYT19981017.0027, H, 21.879166666666666
D30033.NYT19981223.0347, E, 15.452380952380954
D30033.NYT19981223.0347, G, 9.625
D30033.NYT19981223.0347, D, 7.791666666666667
D30033.NYT19981223.0347, A, 6.285714285714286
D30007.APW19981002.0567, E, 7.2444444444444445
D30007.APW19981002.0567, B, 2.7597883597883595
D30007.APW19981002.0567, D, 6.690022675736962
D30007.APW19981002.0567, A, 7.552456538170824
D30003.APW19981018.0423, C, 11.276360544217686
D30003.APW19981018.0423, B, 13.937074829931973
D30003.APW19981018.0423, F, 11.973214285714285
D30003.APW19981018.0423, A, 9.3125
D31022.APW19981030.0470, E, 12.31178451178451
D31022.APW19981030.0470, C, 9.463299663299663
D31022.APW19981030.0470, G, 8.83030303030303
D31022.APW19981030.0470, F, 11.109090909090908
D31009.APW19981202.0880, C, 13.5
D31009.APW19981202.0880, G, 7.0200000000000005
D31009.APW19981202.0880, B, 12.96
D31009.APW19981202.0880, F, 7.920000000000001
D30028.APW19981004.0182, C, 3.3197278911564627
D30028.APW19981004.0182, G, 2.190098261526833
D30028.APW19981004.0182, F, 3.012345679012346
D30028.APW19981004.0182, A, 3.1737213403880076
D31008.NYT19981011.0203, E, 16.089873603762495
D31008.NYT19981011.0203, C, 17.021825396825395
D31008.NYT19981011.0203, D, 14.554894179894182
D31008.NYT19981011.0203, H, 5.235376249265138
D30059.APW19981120.1199, G, 2.486772486772487
D30059.APW19981120.1199, B, 3.0773809523809526
D30059.APW19981120.1199, F, 2.4734504913076343
D30059.APW19981120.1199, H, 2.1936885865457296
D30026.NYT19981124.0411, C, 2.6458333333333335
D30026.NYT19981124.0411, D, 5.0396825396825395
D30026.NYT19981124.0411, H, 5.669642857142857
D30026.NYT19981124.0411, A, 2.015873015873016
D30042.APW19981019.0307, C, 5.7700000000000005
D30042.APW19981019.0307, B, 5.3500000000000005
D30042.APW19981019.0307, F, 5.12
D30042.APW19981019.0307, D, 5.8999999999999995
D31033.NYT19981018.0065, E, 7.015555555555555
D31033.NYT19981018.0065, F, 4.51
D31033.NYT19981018.0065, D, 2.505555555555556
D31033.NYT19981018.0065, H, 0.0
D30003.APW19981022.1132, C, 7.658730158730158
D30003.APW19981022.1132, B, 11.551917989417989
D30003.APW19981022.1132, F, 1.3402777777777777
D30003.APW19981022.1132, A, 11.743386243386245
D30053.APW19981208.0312, E, 6.708333333333333
D30053.APW19981208.0312, G, 5.5092592592592595
D30053.APW19981208.0312, B, 6.87037037037037
D30053.APW19981208.0312, F, 7.291666666666667
D31031.NYT19981001.0499, C, 7.419537037037038
D31031.NYT19981001.0499, G, 7.629722222222223
D31031.NYT19981001.0499, F, 8.827777777777778
D31031.NYT19981001.0499, H, 5.885185185185185
D31038.APW19981105.0282, E, 11.677819865319863
D31038.APW19981105.0282, G, 9.235690235690235
D31038.APW19981105.0282, D, 12.299452861952863
D31038.APW19981105.0282, H, 11.633417508417509
D30047.APW19981120.0892, C, 1.7410714285714286
D30047.APW19981120.0892, B, 2.611607142857143
D30047.APW19981120.0892, F, 1.7410714285714286
D30047.APW19981120.0892, H, 2.7083333333333335
D30038.NYT19981213.0205, E, 10.940972222222221
D30038.NYT19981213.0205, F, 8.879629629629628
D30038.NYT19981213.0205, H, 5.549768518518519
D30038.NYT19981213.0205, A, 12.368055555555555
D31013.NYT19981105.0521, C, 1.2592592592592593
D31013.NYT19981105.0521, G, 4.099588477366255
D31013.NYT19981105.0521, D, 4.603292181069959
D31013.NYT19981105.0521, H, 3.5259259259259257
D30042.APW19981205.0172, C, 1.05
D30042.APW19981205.0172, B, 1.5874999999999997
D30042.APW19981205.0172, F, 1.575
D30042.APW19981205.0172, D, 1.1875
D31008.NYT19981013.0277, E, 11.853174603174603
D31008.NYT19981013.0277, C, 9.900352733686068
D31008.NYT19981013.0277, D, 13.374559082892418
D31008.NYT19981013.0277, H, 10.01388888888889
D30031.NYT19981113.0404, E, 6.075
D30031.NYT19981113.0404, F, 6.75
D30031.NYT19981113.0404, D, 8.1
D30031.NYT19981113.0404, A, 5.3999999999999995
D31001.NYT19981031.0150, E, 5.517676767676768
D31001.NYT19981031.0150, C, 4.602506546950991
D31001.NYT19981031.0150, G, 5.437710437710439
D31001.NYT19981031.0150, D, 3.722876917321362
D30048.APW19981021.1170, C, 11.908884766027624
D30048.APW19981021.1170, G, 10.197210197210197
D30048.APW19981021.1170, B, 6.373256373256374
D30048.APW19981021.1170, H, 11.908884766027624
D30037.APW19981012.0254, G, 5.669091710758377
D30037.APW19981012.0254, D, 6.6190476190476195
D30037.APW19981012.0254, H, 3.0337301587301586
D30037.APW19981012.0254, A, 5.761022927689594
D30006.NYT19981013.0354, C, 17.525185185185183
D30006.NYT19981013.0354, B, 10.099259259259258
D30006.NYT19981013.0354, H, 7.590946502057612
D30006.NYT19981013.0354, A, 17.987242798353908
D31009.APW19981209.0696, C, 2.4726190476190477
D31009.APW19981209.0696, G, 2.5956349206349203
D31009.APW19981209.0696, B, 3.7273809523809525
D31009.APW19981209.0696, F, 1.9067460317460316
D30001.APW19981116.0205, C, 8.435544217687076
D30001.APW19981116.0205, B, 9.764880952380953
D30001.APW19981116.0205, D, 6.367687074829932
D30001.APW19981116.0205, A, 10.454166666666666
D30038.APW19981213.0396, E, 6.480892255892257
D30038.APW19981213.0396, F, 3.586026936026936
D30038.APW19981213.0396, H, 5.051823793490461
D30038.APW19981213.0396, A, 6.524298540965208
D30031.APW19981207.0583, E, 7.5625
D30031.APW19981207.0583, F, 6.015625
D30031.APW19981207.0583, D, 5.270833333333333
D30031.APW19981207.0583, A, 6.015625
D30037.APW19981010.0374, G, 5.853174603174604
D30037.APW19981010.0374, D, 3.9558531746031744
D30037.APW19981010.0374, H, 5.543154761904762
D30037.APW19981010.0374, A, 6.845238095238095
D30015.APW19981005.0205, E, 3.3833333333333333
D30015.APW19981005.0205, B, 2.9166666666666665
D30015.APW19981005.0205, H, 3.9148148148148145
D30015.APW19981005.0205, A, 3.9148148148148145
D30005.NYT19981202.0428, C, 9.665367965367965
D30005.NYT19981202.0428, G, 4.503318903318903
D30005.NYT19981202.0428, B, 7.832900432900433
D30005.NYT19981202.0428, A, 7.557431457431458
D30033.APW19981230.0473, E, 4.054497354497355
D30033.APW19981230.0473, G, 3.5993533215755438
D30033.APW19981230.0473, D, 4.43533215755438
D30033.APW19981230.0473, A, 3.6365079365079365
D30015.APW19981005.0762, E, 4.8445200302343165
D30015.APW19981005.0762, B, 3.84973544973545
D30015.APW19981005.0762, H, 3.0571428571428574
D30015.APW19981005.0762, A, 4.8445200302343165
D30051.APW19981116.0213, B, 13.292989417989418
D30051.APW19981116.0213, F, 12.371693121693122
D30051.APW19981116.0213, D, 13.380731922398589
D30051.APW19981116.0213, H, 5.352292768959436
D30024.NYT19981105.0439, C, 3.935185185185185
D30024.NYT19981105.0439, G, 3.5879629629629632
D30024.NYT19981105.0439, D, 7.655423280423281
D30024.NYT19981105.0439, A, 7.771164021164021
D30053.NYT19981127.0267, E, 7.3461600128266795
D30053.NYT19981127.0267, G, 7.425685425685426
D30053.NYT19981127.0267, B, 6.630431297097964
D30053.NYT19981127.0267, F, 8.32034632034632
D31008.NYT19981013.0349, E, 3.3153935185185186
D31008.NYT19981013.0349, C, 5.928703703703704
D31008.NYT19981013.0349, D, 6.27974537037037
D31008.NYT19981013.0349, H, 2.652314814814815
D30045.NYT19981127.0293, E, 12.76936026936027
D30045.NYT19981127.0293, C, 12.295959595959594
D30045.NYT19981127.0293, B, 11.585858585858583
D30045.NYT19981127.0293, F, 10.065993265993265
D30040.APW19981229.0763, E, 3.7978835978835974
D30040.APW19981229.0763, G, 5.639800117577895
D30040.APW19981229.0763, H, 5.845091122868901
D30040.APW19981229.0763, A, 5.542857142857142
D30046.NYT19981219.0170, E, 7.787698412698414
D30046.NYT19981219.0170, C, 11.125283446712018
D30046.NYT19981219.0170, B, 9.656746031746032
D30046.NYT19981219.0170, H, 10.502267573696145
D30022.NYT19981202.0309, C, 8.205349794238684
D30022.NYT19981202.0309, F, 6.559053497942387
D30022.NYT19981202.0309, D, 5.762037037037037
D30022.NYT19981202.0309, A, 6.937962962962963
D30002.APW19981028.1120, E, 5.54074074074074
D30002.APW19981028.1120, C, 4.690740740740741
D30002.APW19981028.1120, B, 5.162962962962963
D30002.APW19981028.1120, A, 5.32037037037037
D31026.NYT19981017.0132, E, 10.797569444444443
D31026.NYT19981017.0132, C, 7.3471064814814815
D31026.NYT19981017.0132, F, 8.209722222222222
D31026.NYT19981017.0132, H, 7.614814814814815
D30017.APW19981104.0245, G, 2.214965986394558
D30017.APW19981104.0245, B, 2.214965986394558
D30017.APW19981104.0245, F, 1.761904761904762
D30017.APW19981104.0245, A, 1.3591836734693876
D30053.APW19981212.0161, E, 9.466931216931217
